symbol,report_year,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20
601038,2021,13.056523,6.750016,-0.796259,2.1617,-0.718384,-0.337314,-0.54506,-0.154569,-0.101392,0.614924,0.403546,-0.462244,0.060529,-0.023802,-0.048151,-0.381852,-0.264378,0.129962,0.078795,-0.056321
601058,2021,5.361612,-0.194307,-0.228676,-0.272345,0.12737,-0.149342,0.08033,-0.11053,-0.020234,-0.014708,0.001239,0.06809,0.017651,-0.069197,-0.082276,0.018835,-0.018005,0.028843,0.004243,-0.05121
601066,2021,2.63873,-0.62081,0.213022,-0.102324,0.020629,-0.289008,0.131871,0.004922,-0.208777,-0.022313,0.121574,-0.083865,0.126914,0.031724,0.01675,0.046735,-0.015411,-0.0434,0.01233,-0.017989
601068,2021,4.244744,-0.333743,-0.086454,-0.30177,-0.193845,-0.089221,0.140399,-0.066851,-0.100396,-0.041155,0.007859,0.022706,0.071933,-0.002936,-0.075033,-0.039404,0.008302,-0.048561,0.02749,-0.040447
601069,2021,-0.425769,-0.448807,0.282507,0.014544,-0.319503,-0.084007,-0.036951,0.125907,-0.009386,0.033337,0.11978,0.078802,-0.125443,0.070265,-0.098754,-0.049703,0.053784,-0.056928,0.013896,-0.052989
601077,2021,-8.861614,2.398064,-1.535864,-0.740918,0.178745,-0.520564,0.338396,0.275998,0.596469,0.173901,-0.014569,-0.234986,0.185912,0.098155,0.244313,-0.037993,0.100263,0.0564,-0.088858,-0.167816
601086,2021,-3.694263,0.198597,-0.026296,0.041394,0.045331,-0.201156,-0.208082,0.092703,-0.031653,-0.070985,-0.110757,-0.033458,0.00174,-0.025182,0.009366,0.011993,-0.002159,0.018924,-0.007121,0.045096
601088,2021,3.616893,-0.529493,0.090454,-0.202451,-0.039816,-0.151207,0.086262,-0.036738,-0.033419,-0.04026,-0.014941,-0.117276,0.010022,0.037385,-0.050532,-0.012883,-0.000801,0.027765,-0.008402,0.009585
601098,2021,-2.142254,-0.168392,0.183657,0.11355,-0.043444,-0.028959,-0.189379,-0.031921,-0.057496,-0.115259,0.086507,-0.022849,0.079809,0.023334,0.068676,0.023342,0.026462,-0.078709,0.075837,0.047125
601099,2021,-3.056553,0.069593,0.028921,0.196595,0.140041,0.170377,-0.007918,-0.020113,-0.162779,-0.154897,0.066482,0.052162,0.0653,0.069233,-0.043159,-0.075067,0.004514,0.038788,0.014633,-0.072891
601100,2021,3.506618,-0.365773,0.018037,-0.325296,-0.405946,-0.023161,0.110579,-0.088143,0.016126,0.054261,-0.152157,-0.065385,-0.02085,-0.074244,0.016671,-0.047759,-0.034112,-0.029474,0.021315,-0.027447
601101,2021,-4.971231,1.043929,-0.598888,-0.245381,-0.276977,0.277183,0.252422,0.004777,0.120601,-0.089781,0.106308,0.123464,-0.132989,0.104259,-0.17771,-0.152639,-0.118362,-0.011791,0.011522,-0.054178
601106,2021,-4.260119,0.398242,-0.154612,0.017023,0.147887,-0.079101,-0.204758,-0.026796,-0.017025,-0.176552,0.031874,-0.026884,0.075038,0.007729,-0.085419,-0.013107,0.017967,-0.009784,0.099627,-0.012164
601107,2021,1.727747,-0.434938,0.212293,-0.088421,-0.4972,-0.104894,0.109818,0.126942,-0.139319,-0.141356,0.348666,0.109906,0.090948,0.070706,0.041091,-0.019626,0.142574,-0.097315,-0.002528,-0.0002
601108,2021,0.860818,-0.49279,0.287294,0.046265,-0.277834,0.167659,0.02367,-0.036813,0.151086,-0.013365,0.123381,-0.023882,-0.110219,0.020772,0.007378,0.00117,-0.009615,0.035876,-0.001111,-0.001017
601113,2021,-0.511089,-0.575289,0.317954,0.325248,0.249259,0.298896,0.129261,-0.015372,-0.075652,0.025462,-0.040138,-0.081504,0.042628,0.110501,0.058344,-0.050096,0.00139,-0.000359,-0.034228,0.004962
601116,2021,-2.664316,0.112922,0.009868,0.138884,-0.072387,0.303988,0.060128,-0.092215,-0.087386,-0.081598,0.083826,0.005346,0.014878,0.039861,0.024237,-0.003827,-0.079484,-0.021225,-0.061638,0.005705
601117,2021,-5.756055,1.196139,-0.648006,-0.247647,-0.016008,0.289032,0.081384,-0.276216,0.152722,-0.156073,0.142983,-0.020473,0.213552,-0.03979,-0.12264,0.044862,-0.151474,0.042845,0.051609,-0.067045
601118,2021,4.176669,-0.250189,-0.103888,-0.394017,-0.462632,-0.011617,0.167087,-0.082893,-0.070428,0.049427,-0.162489,0.041756,0.04783,-0.066606,-0.063774,-0.003409,-0.027412,-0.049471,0.02312,-0.019549
601126,2021,-5.26724,0.828199,-0.418084,-0.074848,0.215278,-0.060101,-0.035376,-0.063604,-0.072423,-0.11756,0.087666,-0.050043,0.080712,0.002367,-0.046973,-0.005409,0.052347,-0.042845,0.042071,-0.010376
601127,2021,0.705336,-0.352665,0.251633,-0.133292,-0.644985,0.026326,0.043659,0.046704,0.014091,-0.014415,0.05483,-0.079224,-0.103173,0.03415,-0.016452,0.041203,-0.002127,0.045851,0.035739,0.010385
601128,2021,5.999946,-0.048555,-0.344782,-0.332653,0.130224,-0.088814,0.051536,-0.081364,-0.158053,-0.165838,-0.061104,-0.123829,0.078376,0.084156,0.018659,-0.01119,-0.005607,-0.01939,-0.026108,0.052835
601137,2021,4.541707,-0.548359,-0.004803,-0.145313,0.420787,-0.173582,0.037554,-0.126791,0.143192,0.015625,0.016363,0.000178,0.018697,-0.072038,-0.041848,-0.001187,-0.05519,0.017358,0.070626,0.001796
601138,2021,4.691243,-0.384632,-0.09078,-0.284228,0.128116,-0.214493,0.137111,-0.104831,-0.147582,0.006685,-0.047667,-0.00062,0.138495,-0.024465,-0.094524,0.060045,-0.069689,0.013896,0.024639,-0.054406
601139,2021,0.753359,-0.219481,0.144158,0.064957,-0.527388,0.349598,0.316967,0.142356,-0.058263,-0.128175,0.297495,0.057592,-0.242238,0.116596,0.038772,-0.117181,-0.059083,-0.016993,-0.090958,-0.043157
601155,2021,-0.838647,-0.356239,0.271632,0.033883,-0.372204,0.099122,-0.142289,-0.020749,0.176491,0.011394,0.032547,0.085636,-0.033014,-0.023202,0.024752,0.044541,0.019088,0.028665,0.111701,0.034686
601156,2021,6.07112,0.32327,-0.508319,-0.465418,-0.407705,0.077795,0.061023,-0.152184,-0.143676,-0.096963,-0.183681,-0.050664,-0.021245,-0.016257,-0.018266,-0.052306,0.073474,0.025685,-0.068626,-0.033087
601158,2021,9.298201,1.204242,-1.144248,-0.016533,0.526667,0.161417,-0.327948,0.11591,0.013921,-0.000897,-0.075934,0.077112,-0.059666,0.24225,0.016183,0.055487,-0.054902,-0.054614,0.013061,0.054862
601162,2021,3.050626,-0.586319,0.177572,0.005299,0.051799,-0.107845,0.138746,0.068971,0.046331,-0.054779,0.220904,0.056798,-0.002224,-0.018254,0.05359,-0.01808,0.045512,-0.001989,-0.052232,0.034942
601163,2021,0.781175,-0.739071,0.408009,0.136891,0.036187,0.028214,-0.065109,-0.029279,0.079995,-0.029031,0.126759,-0.017773,0.071762,0.053212,5.4e-05,0.045305,0.080847,0.087557,0.041122,-0.016552
601168,2021,0.568451,-0.630768,0.325497,0.043911,-0.17524,-0.024192,-0.048579,0.01866,0.120778,0.101623,0.030781,0.035711,-0.033389,0.011418,0.054514,-0.026428,0.034612,-0.102324,0.020989,0.024217
601177,2021,-2.818084,-0.148886,0.150957,0.2406,0.221011,0.045343,-0.147766,-0.006716,-0.095095,-0.044319,-0.056055,0.09079,0.111063,-0.058115,0.083103,-0.013392,-0.007166,0.038361,0.003043,-0.05491
601179,2021,0.061109,-0.659033,0.389395,0.233025,0.161876,-0.042235,0.036917,0.108994,-0.041622,-0.026706,0.130943,0.00972,0.018285,0.088423,0.070579,-0.011278,-0.024446,0.062292,-0.001772,0.003028
601186,2021,6.214216,0.167297,-0.442354,-0.337389,0.027696,-0.065098,0.030804,-0.095241,-0.07661,-0.140958,-0.006872,-0.005616,0.008706,-0.029091,0.035374,-0.00475,0.018783,0.02126,-0.01765,0.049472
601187,2021,-5.263332,0.831075,-0.404043,-0.050032,0.280175,-0.068262,0.027993,-0.048708,-0.129868,-0.085722,0.101971,-0.01609,0.050236,-0.022621,-0.029841,-0.014348,0.049545,-0.013845,0.046523,-0.034926
601188,2021,-3.246577,0.158335,-0.031087,-0.01093,-0.242978,-0.033802,-0.186974,0.082022,0.055192,-0.097552,-0.047254,0.019347,-0.015548,0.031641,-0.040026,0.013356,-0.006815,0.046893,0.039633,0.045967
601198,2021,-1.485364,-0.41053,0.322802,0.190964,0.131115,-0.017527,-0.167746,-0.058294,-0.015862,-0.017034,0.033724,-0.041832,0.033796,0.008061,0.016428,0.051288,0.021926,0.01284,0.013031,0.004293
601199,2021,2.090312,-0.748011,0.306718,-0.108262,0.047498,-0.218466,0.078528,0.005511,-0.040211,0.11367,-0.094008,-0.149583,-0.057009,0.079587,-0.096094,-0.012373,-0.05563,-0.023796,-0.006542,-0.022746
601200,2021,5.216895,-0.144949,-0.243641,-0.362719,-0.047595,-0.162083,0.084447,-0.103492,-0.12074,-0.052715,-0.085314,-0.036904,0.056517,-0.027837,0.038253,-0.028174,-0.017951,-0.079476,0.003999,0.053224
601208,2021,-4.113157,0.276346,-0.119066,0.127599,0.27013,-0.170155,-0.057212,0.161038,-0.193291,-0.124669,-0.047814,0.009998,0.032497,0.046657,0.033271,-0.082706,0.009031,0.033617,0.002555,-0.016476
601211,2021,-0.382809,-0.488701,0.33219,0.082919,-0.150759,-0.104335,-0.058821,0.084307,-0.058425,-0.043671,0.142612,-0.021268,-0.053193,0.113746,-0.025461,0.012414,0.044017,-0.000129,-0.021286,0.00381
601212,2021,7.024274,0.458763,-0.694238,-0.400843,0.009018,-0.039433,-0.021973,-0.160984,-0.159834,-0.056908,-0.044178,0.12501,0.080414,-0.032901,0.044373,-0.006504,-0.00913,-0.063759,0.0495,-0.012299
601216,2021,2.975458,-0.640968,0.221035,-0.007061,0.206691,-0.07537,0.081211,-0.030707,0.063608,-0.055362,0.131288,-0.119856,-0.024829,0.022076,-0.000628,0.01907,-0.028736,0.061384,-0.022823,0.035224
601218,2021,-2.956752,-0.196993,0.195076,0.192822,0.284057,-0.3079,-0.267194,0.142249,-0.043734,0.028665,-0.173911,0.097602,0.005044,-0.121753,0.119315,0.008376,-0.025737,0.081768,-0.018666,-0.02594
601222,2021,-4.244233,0.421454,-0.183566,0.030385,0.118479,-0.031078,-0.151328,-0.031547,-0.02053,-0.100138,-0.012602,4.8e-05,0.048382,-0.007209,-0.038137,-0.020598,0.017875,-0.030753,0.043366,0.009159
601225,2021,1.45605,-0.578644,0.272423,-0.106436,-0.32446,-0.172424,0.0686,0.099947,-0.111679,-0.04857,0.154479,0.01982,0.03234,0.02654,0.007017,-0.018724,-0.046776,-0.023892,0.097816,-0.083336
601226,2021,-5.181779,0.837088,-0.417477,-0.121119,0.122511,-0.084249,-0.053713,-0.00132,0.001833,-0.151949,0.090149,-0.041065,0.011501,0.014175,-0.108005,-0.021848,-0.023026,-0.018344,0.074123,-0.011343
601228,2021,-1.27751,-0.205864,0.223028,0.069444,-0.279888,-0.132793,-0.039628,0.158227,-0.092118,-0.117338,0.20581,0.026075,-0.047256,0.075006,0.068262,0.021222,-0.017134,-0.004327,-0.007703,0.056596
601231,2021,5.335243,-0.18477,-0.234128,-0.281065,0.172376,-0.18083,0.079243,-0.14331,-0.089032,-0.040664,0.020838,0.024182,0.083537,-0.054392,-0.042783,0.046681,-0.010629,0.00088,0.028812,0.00114
601233,2021,6.186362,-0.019011,-0.367279,-0.280223,0.304591,-0.143129,0.00588,-0.112639,-0.081589,-0.125755,-0.026834,-0.046836,0.087998,0.026142,0.004906,0.045567,-0.017824,0.059775,-0.026888,0.051824
601236,2021,12.501493,5.191606,-1.310826,1.605288,-0.205769,-0.011735,-0.685633,0.303147,-0.073026,0.519925,0.301515,-0.25393,0.024907,0.137932,-0.093024,-0.023222,-0.218626,-0.088528,0.021467,-0.125611
601279,2021,0.159504,-0.483892,0.34838,0.023618,-0.333291,-0.066879,-0.089165,0.045848,0.024123,-0.061996,0.192352,0.085645,0.119562,-0.034873,0.069881,0.107195,-0.006457,0.054183,0.069744,0.010641
601298,2021,-2.438804,-0.061432,0.104175,0.081216,-0.125401,-0.017867,-0.14658,0.054149,0.056943,-0.015681,-0.018551,0.038993,-0.129488,0.044335,-0.075459,-0.023876,0.008393,0.002616,0.018814,0.018491
601311,2021,-1.928514,-0.141688,0.177456,0.061317,-0.303662,0.090915,-0.224929,-0.040805,0.135311,-0.119159,0.009757,0.004383,0.047713,-0.001472,0.064373,0.053773,-0.059055,0.04102,0.106761,0.050476
601318,2021,3.959119,-0.601322,0.101517,0.412879,0.631415,0.38724,0.366107,0.292799,0.14096,-0.126156,-0.129114,-0.099388,0.093931,0.000742,0.008003,-0.044136,0.005442,0.074007,0.002179,0.006832
601319,2021,-6.16006,0.99967,-0.515573,-0.138139,0.387664,-0.453746,-0.065941,0.247352,-0.037369,-0.129943,-0.017917,-0.083255,-0.014943,-0.057857,-0.037964,-0.090335,0.088926,0.090956,0.035608,-0.089844
601326,2021,10.186839,1.981798,-1.415864,0.075262,0.402285,0.164418,-0.549929,0.048355,-0.034635,0.146408,0.0294,0.073161,-0.124104,0.240207,0.097386,0.050501,-0.077576,-0.057027,0.055795,0.018054
601328,2021,0.304408,-0.363293,0.274839,0.099417,-0.396328,-0.097076,0.160319,0.244945,-0.176365,-0.154388,0.507241,0.30374,0.036099,-0.000333,0.183339,-0.054147,0.063891,-0.023955,-0.016175,-0.049564
601330,2021,11.58869,3.628936,-1.6154,0.520209,-0.100274,0.232622,-0.800965,-0.076334,-0.180026,0.453669,0.115421,-0.140896,-0.080571,0.357624,0.096691,-0.004688,-0.088843,0.039592,0.052024,-0.075315
601336,2021,9.684482,1.736006,-1.292453,0.082195,-0.307887,0.135247,-0.04125,0.523595,-0.16658,0.585434,-0.079567,1.271277,0.802854,0.501887,-0.604135,0.418303,0.106182,-0.008074,-0.421058,0.218215
601339,2021,8.800971,1.31474,-1.141274,-0.368424,0.0333,0.114907,-0.296087,-0.161579,-0.122107,0.091255,-0.13939,0.135509,-0.087019,0.082344,0.065253,-0.046117,0.008288,-0.076214,0.052869,-0.004551
601360,2021,-0.991806,-0.060566,0.143167,-0.07597,-0.730792,0.015547,0.031125,0.1586,-0.005341,-0.016183,-0.005806,0.016831,-0.039778,-0.011713,0.132425,0.036781,-0.09409,-0.052515,-0.042436,0.097384
601366,2021,0.321924,-0.378984,0.300215,-0.051882,-0.505686,-0.175705,0.088305,0.148198,-0.228067,-0.071369,0.147321,0.067726,0.169626,-0.020885,0.092168,0.113761,-0.052528,0.032465,0.007045,0.000285
601368,2021,-0.727778,-0.422884,0.30868,0.015102,-0.277993,-0.084828,-0.087898,0.063726,0.00196,0.024966,-0.014393,-0.033998,-0.053317,0.060191,-0.031939,0.055241,-0.010472,0.048004,0.048804,0.028912
601369,2021,-1.260029,-0.19501,0.172809,0.001623,-0.476731,0.028106,-0.067814,0.10367,0.093918,0.025025,-0.075471,0.005742,-0.132338,0.051364,0.032178,-0.007466,-0.050335,-0.028,-0.046933,0.062855
601375,2021,2.164985,-0.407555,0.18525,-0.098071,-0.387344,-0.030372,0.083013,0.018348,-0.123696,-0.171889,0.248432,-0.089374,0.095221,0.065675,0.099338,-0.005651,0.12629,-0.084305,-0.041039,0.062532
601377,2021,-4.681576,0.61485,-0.282721,0.010059,0.236882,-0.023017,0.012285,-0.041211,-0.141101,-0.060187,0.056857,-0.00039,0.006718,0.004479,-0.027552,-0.022874,0.024996,-0.025647,0.004812,-0.011924
601388,2021,1.760577,-0.820211,0.372527,0.113252,0.213486,-0.06188,0.0418,0.000843,0.118497,0.142146,0.006622,0.052328,0.056356,-0.091105,0.13947,-0.032182,0.050869,-0.029709,-0.101283,0.005314
601390,2021,0.458245,-0.649341,0.37451,0.006526,-0.137163,-0.200709,-0.054102,0.088666,-0.030394,0.009005,0.083755,-0.028041,-0.023074,0.042395,0.023635,0.020404,-0.037731,0.009236,0.081037,-0.010553
601399,2021,-1.907386,-0.283101,0.190846,0.140355,-0.070588,0.063798,-0.133,0.020895,0.079283,0.035474,-0.034626,0.13235,-0.001695,0.010112,0.020879,-0.035187,-0.030474,-0.06811,0.095289,0.014295
601456,2021,4.171266,-0.472397,0.022756,-0.11604,0.229988,-0.188108,0.123091,-0.024871,-0.054282,-0.080658,0.106282,-0.103131,-0.023933,0.045382,-0.033303,0.023035,-0.036321,0.037252,0.004884,0.035527
601500,2021,1.52559,-0.514911,0.254263,-0.152811,-0.428523,-0.023647,0.078592,0.010399,-0.015233,0.052822,0.002315,-0.059868,-0.049432,0.060297,-0.093526,0.022278,-0.020476,0.0046,0.007663,-0.026902
601512,2021,-6.136367,1.30654,-0.710325,-0.288612,0.132448,-0.067909,0.13882,-0.06857,0.052959,-0.005794,0.142789,-0.053218,-0.008215,0.011691,-0.067761,0.011834,0.043223,-0.074616,0.012355,0.01649
601515,2021,10.085177,2.06144,-1.404559,-0.046846,0.22091,0.160062,-0.575621,-0.112905,-0.121315,0.160423,-0.014827,0.038246,-0.066995,0.208417,0.111505,0.057057,-0.012839,0.046721,0.002535,-0.02697
601518,2021,-0.229545,-0.548701,0.356514,0.035123,-0.196006,-0.155281,-0.052463,0.097491,-0.034891,0.055206,0.035974,-0.014439,-0.047133,0.056897,0.002145,0.033956,0.034096,0.00483,-0.008341,0.023567
601519,2021,-4.855521,0.602483,-0.28515,-0.019214,0.224162,-0.176824,-0.133129,0.051492,-0.069984,-0.128585,0.023562,-0.032711,0.022063,0.012052,-0.062654,-0.054541,0.084243,-0.042448,0.026408,-0.010175
601528,2021,2.719696,-0.696077,0.236531,-0.129987,-0.04176,-0.168938,0.100878,0.03148,0.00631,0.079594,0.021446,0.017948,-0.032887,0.020669,-0.136727,-0.0065,-0.047406,0.01263,0.045306,-0.079638
601555,2021,4.474648,-0.499353,-0.000683,-0.176196,0.284606,-0.178895,0.09039,-0.048393,-0.01641,-0.049623,-0.005188,-0.096974,-0.011127,0.036321,-0.063062,-0.015869,-0.051624,0.01789,0.029871,-0.021589
601566,2021,-2.045558,-0.278158,0.218809,0.204954,0.131649,0.110287,-0.162066,-0.104403,-0.012875,-0.040032,-0.014777,-0.026001,0.067585,0.043015,0.007669,-0.005084,0.042465,-0.023039,0.020719,0.011903
601567,2021,3.852294,-0.550505,0.076618,-0.126072,0.20627,-0.161033,0.067708,-0.069073,0.022316,-0.033109,0.038723,-0.108324,0.013588,0.005389,0.034656,0.024893,-0.067593,0.000907,0.070814,0.083739
601568,2021,-3.170974,0.211643,-0.06094,0.056544,-0.186,0.150102,-0.106288,-0.013757,0.088971,-0.039678,0.00177,0.112019,-0.062935,-0.007095,-0.015678,-0.045578,-0.04601,-0.015588,0.002085,-0.003294
601577,2021,-5.808728,0.996349,-0.523682,-0.150563,0.256308,-0.210876,-0.046664,0.047433,-0.035845,-0.153637,0.09229,-0.080764,0.054693,0.002598,-0.058061,-0.052585,0.112067,-0.035323,0.059718,-0.028568
601579,2021,-7.136945,1.720183,-0.920892,-0.363989,0.362175,-0.27122,0.502977,0.017847,-0.070988,0.341329,0.085292,-0.002513,-0.102196,-0.172318,0.129207,0.153444,0.097793,0.084986,0.041226,0.025992
601588,2021,-2.842649,0.143684,-0.027546,0.038387,-0.255675,0.486281,-0.124833,-0.308372,0.164973,-0.057521,-0.049859,3.7e-05,0.132818,-0.037779,-0.02576,0.067781,-0.052957,-0.008108,0.067175,0.019739
601595,2021,-2.56354,-0.111394,0.121984,0.210831,0.141929,0.245266,-0.094431,-0.148073,-0.08902,-0.113725,-0.005753,-0.043576,0.171738,0.054018,0.005897,-0.006749,0.044415,-0.013539,0.029727,-0.020087
601598,2021,5.171738,-0.132673,-0.246692,-0.346779,-0.135226,-0.04221,0.104147,-0.110964,-0.064705,-0.051464,-0.043349,-0.016916,-0.049128,-0.004312,-0.107699,-0.057292,0.039687,-0.009297,-0.021177,-0.046723
601599,2021,8.448747,0.831929,-0.985846,-0.276107,0.563969,-0.024908,-0.279343,-0.17864,-0.020215,0.011771,-0.032104,0.112959,0.011426,0.062427,0.07977,-0.020847,-0.082937,-0.068012,0.109323,0.017461
601600,2021,4.64123,-0.022899,-0.235534,-0.431045,-0.574685,0.047696,0.17935,-0.094943,-0.081905,-0.004514,-0.205193,-0.012597,-0.010825,-0.072226,-0.001491,-0.055557,0.014186,-0.077997,-0.054044,-0.027253
601601,2021,-1.937672,-0.411895,0.326906,0.219208,0.467102,-0.268599,-0.022724,0.094793,-0.274718,0.12453,-0.046516,-0.072115,-0.145675,0.054098,-0.056819,-0.025627,0.016775,-0.030643,-0.129861,-0.016712
601606,2021,-7.765097,1.941646,-1.143416,-0.539356,0.228173,-0.355342,0.266761,0.118939,0.275237,0.080438,0.089001,-0.14695,0.046572,0.016297,0.053344,-0.018815,0.098859,-0.005527,-0.000162,-0.074071
601607,2021,5.678097,-0.181184,-0.261202,-0.297267,0.245014,-0.208509,0.02833,-0.116709,-0.099064,-0.119887,0.058895,0.01507,0.179611,-0.010942,0.035259,0.051154,-0.051483,-0.022828,0.063732,0.038519
601608,2021,-4.755792,0.600749,-0.287587,-0.046653,0.101259,-0.299102,-0.123384,0.200585,-0.012598,-0.103464,-0.031475,-0.003831,-0.083118,0.009449,-0.027596,-0.050381,-0.030477,-0.002471,0.000141,0.010814
601609,2021,-2.834578,-0.033314,0.050321,0.039888,-0.150524,0.048689,-0.226045,-0.008794,0.121613,-0.017789,-0.106169,0.062975,0.018747,0.03223,-0.049796,0.010101,0.024568,-0.003948,0.101731,0.042628
601611,2021,-6.069295,1.22678,-0.706879,-0.276895,0.045157,-0.100858,0.042691,0.022087,0.134226,-0.094135,0.055163,-0.066818,0.024217,0.056996,-0.0906,-0.027749,-0.015658,-0.04,0.00478,-0.00176
601615,2021,-3.43428,0.213356,-0.085613,-0.023926,-0.275679,-0.144357,-0.091064,0.23287,0.000717,-0.092364,-0.021992,0.151094,-0.074248,0.005034,0.018962,-0.087171,-0.061563,0.02586,0.04634,0.009688
601616,2021,-2.851931,-0.212626,0.191204,0.164302,0.249218,-0.295124,-0.24203,0.124095,-0.101694,-0.009286,-0.101767,0.003012,0.001451,-0.012673,0.014848,0.00425,0.031198,0.04447,0.038264,0.017197
601618,2021,-2.693758,-0.020415,0.104481,0.145051,0.062745,0.107705,-0.145851,-0.102734,-0.029686,-0.049633,0.010288,-0.021855,0.014685,-0.003259,-0.002788,0.011642,-0.012762,-0.043038,-0.038009,-0.004377
601619,2021,2.057633,-0.699033,0.281222,-0.09035,-0.08322,-0.172196,0.011279,0.002555,0.083593,0.087617,-0.004381,-0.02149,-0.02588,-0.010986,-0.002386,-0.029266,0.024892,-0.043557,0.015754,0.018909
601628,2021,-3.708908,0.139019,0.031797,0.12216,0.276971,-0.278988,-0.192361,0.10759,-0.161707,-0.059136,-0.005312,-0.011398,-0.07071,-0.062879,-0.014681,-0.039622,0.070029,-0.002663,-0.043531,-0.030245
601633,2021,4.062261,-0.430514,-0.020206,-0.312209,-0.145089,-0.120319,0.140396,-0.067462,-0.136942,-0.012454,-0.099553,-0.070179,0.067809,0.02012,-0.073635,-0.016605,-0.071145,0.006359,0.028142,-0.059045
601636,2021,4.701632,0.157952,-0.29854,-0.263558,-0.562991,0.009617,0.188954,0.088557,-0.041849,-0.178615,0.110481,0.08692,-0.047057,-0.136974,0.255474,-0.123912,0.030413,-0.190136,-0.098379,0.051989
601658,2021,-5.0538,0.61815,-0.267231,0.049718,0.370624,-0.200194,-0.074197,0.055848,-0.166019,-0.090354,0.007625,-0.025645,0.051975,-0.078019,0.026344,-0.025019,0.087269,0.019641,-0.007733,-0.044462
601665,2021,-2.702915,-0.033271,0.094682,0.123014,0.017275,0.023735,-0.152348,-0.021804,-0.077196,-0.098394,0.03616,-0.050849,-0.016901,0.079326,-0.075169,-0.013291,0.081361,-0.025075,-0.033834,-0.00349
601666,2021,-4.719238,0.687736,-0.369594,-0.054872,-0.03718,0.002655,-0.070548,0.016335,0.062106,-0.11418,-0.004029,0.009285,0.022241,0.027478,-0.025898,-0.027637,-0.0435,-0.013736,-0.030001,0.012932
601668,2021,8.526909,1.307096,-1.091027,-0.37064,-0.189757,0.160064,-0.243549,-0.160708,-0.174886,0.008769,-0.144247,0.020298,-0.071885,0.07818,0.054429,-0.012046,0.094808,0.010095,-0.022246,-0.046323
601669,2021,-7.495024,1.876264,-1.114692,-0.533993,0.146508,-0.226856,0.244787,0.039491,0.286554,0.037798,0.119671,-0.136508,0.047806,0.072126,-0.047276,-0.039452,0.082895,-0.042777,0.020701,-0.060369
